fdcId,description,dataType,calories,protein_g,carbs_g,fat_g,fiber_g
1889795,"100% JUICE, CRANBERRY MARIONBERRY",Branded,43.0,1.04,10.0,0.12,0.2
1937236,"100% JUICE, CRANBERRY NECTAR",Branded,54.0,0.0,12.9,0.0,0.8
2042904,"100% JUICE, CRANBERRY PINEAPPLE",Branded,46.0,0.0,12.1,0.0,0.8
1909956,"100% JUICE, CRANBERRY PLUS",Branded,59.0,0.0,14.8,0.0,0.8
1871495,"100% JUICE, CRANBERRY POMEGRANATE",Branded,50.0,0.0,12.1,0.0,0.8
2488699,"100% JUICE, CRANBERRY POMEGRANATE BLUEBERRY PLUS",Branded,55.0,0.0,13.9,0.0,0.8
2119277,"100% JUICE, CRANBERRY RASPBERRY",Branded,58.0,0.0,14.6,0.0,0.8
2435295,"100% JUICE, CRANBERRY RASPBERRY",Branded,54.0,0.0,13.3,0.0,0.0
1880681,"100% JUICE, CRANBERRY RASPBERRY",Branded,58.0,0.0,14.6,0.0,0.0
1871508,"100% JUICE, CRANBERRY RASPBERRY",Branded,50.0,0.0,12.5,0.0,0.8
2575053,"100% JUICE, DICED APPLES",Branded,71.0,0.0,16.8,0.0,0.9
1876052,"100% JUICE, EXOTIC SOURSOP",Branded,48.0,0.0,12.0,0.0,0.8
1874129,"100% JUICE, FLORIDA ORANGE",Branded,50.0,0.42,12.1,0.0,0.8
1872521,"100% JUICE, FLORIDA ORANGE",Branded,46.0,0.83,10.8,0.0,0.8
1915282,"100% JUICE, FRUIT PUNCH",Branded,50.0,0.0,11.7,0.0,0.8
1910840,"100% JUICE, FRUIT PUNCH",Branded,50.0,0.0,11.7,0.0,0.8
1926633,"100% JUICE, FRUIT PUNCH",Branded,50.0,0.0,12.5,0.0,0.8
1879321,"100% JUICE, FRUIT PUNCH",Branded,46.0,0.0,11.4,0.0,0.8
2435333,"100% JUICE, FRUIT PUNCH",Branded,50.0,0.0,11.7,0.0,0.0
2090826,"100% JUICE, FRUIT PUNCH",Branded,50.0,0.0,11.7,0.0,0.8
2435299,"100% JUICE, FRUIT PUNCH",Branded,50.0,0.0,11.7,0.0,0.0
1872989,"100% JUICE, FRUIT PUNCH",Branded,50.0,0.0,12.1,0.0,0.8
2073500,"100% JUICE, GRAPE",Branded,61.0,0.34,16.2,0.0,0.8
1911280,"100% JUICE, GRAPE",Branded,67.0,0.0,16.7,0.0,0.0
1873862,"100% JUICE, GRAPE",Branded,67.0,0.0,16.7,0.0,0.8
1874976,"100% JUICE, GRAPE",Branded,55.0,0.0,13.5,0.0,0.8
1886542,"100% JUICE, GRAPE",Branded,67.0,0.42,16.7,0.0,0.8
1924068,"100% JUICE, GRAPE",Branded,67.0,0.0,16.7,0.0,0.8
1874952,"100% JUICE, GRAPE",Branded,68.0,0.0,16.9,0.0,0.8
1907575,"100% JUICE, GRAPE",Branded,67.0,0.0,16.7,0.0,0.8
1880741,"100% JUICE, GRAPE",Branded,67.0,0.0,16.7,0.0,0.8
1918267,"100% JUICE, GRAPE",Branded,58.0,0.0,15.8,0.0,0.8
1943459,"100% JUICE, GRAPE",Branded,58.0,0.42,15.8,0.0,0.8
1909844,"100% JUICE, GRAPE",Branded,67.0,0.0,16.7,0.0,0.8
1874264,"100% JUICE, GRAPE",Branded,62.0,0.0,15.8,0.0,0.8
2122909,"100% JUICE, GRAPE",Branded,54.0,0.0,13.3,0.0,0.8
1910456,"100% JUICE, GRAPEFRUIT",Branded,42.0,0.0,10.0,0.0,0.0
1908712,"100% JUICE, GRAPEFRUIT",Branded,42.0,0.0,10.4,0.0,0.8
1911163,"100% JUICE, GRAPEFRUIT",Branded,42.0,0.0,10.4,0.0,0.8
2428303,"100% JUICE, GRAPEFRUIT",Branded,38.0,0.83,8.75,0.0,0.8
1877782,"100% JUICE, GRAVENSTEIN APPLE",Branded,46.0,0.0,11.7,0.0,0.0
1908482,"100% JUICE, HARVEST APPLE GRAPE",Branded,54.0,0.42,13.3,0.0,0.8
1924202,"100% JUICE, HONEY CRISP",Branded,46.0,0.0,11.7,0.0,0.8
1874259,"100% JUICE, HONEY CRISP APPLE",Branded,46.0,0.0,11.7,0.0,0.8
2434703,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.0
2434317,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.0
1945437,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2109862,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
1930829,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2438528,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
1910831,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2545874,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
1875596,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.0
1881222,"100% JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
1933897,"100% JUICE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
2546766,"100% JUICE, LYCHEE",Branded,50.0,0.0,12.1,0.0,0.0
1882331,"100% JUICE, MANGO",Branded,44.0,0.0,11.2,0.0,0.4
1910841,"100% JUICE, MANGO",Branded,50.0,0.0,12.1,0.0,0.8
2623705,"100% JUICE, MANGO TANGERINE, APPLE",Branded,50.0,0.0,12.1,0.0,0.0
2490914,"100% JUICE, ORANGE",Branded,46.0,0.83,10.8,0.0,0.0
2433732,"100% JUICE, ORANGE",Branded,183.0,1.67,45.0,0.0,0.0
2433737,"100% JUICE, ORANGE",Branded,183.0,1.67,45.0,0.0,0.0
2434827,"100% JUICE, ORANGE",Branded,50.0,0.0,12.1,0.0,0.8
1921258,"100% JUICE, ORANGE",Branded,46.0,0.83,10.8,0.0,0.0
2109599,"100% JUICE, ORANGE",Branded,46.0,0.42,10.4,0.0,0.8
1881191,"100% JUICE, ORANGE",Branded,155.0,1.41,38.0,0.0,0.8
1874625,"100% JUICE, ORANGE",Branded,183.0,1.67,45.0,0.0,0.8
2490238,"100% JUICE, ORANGE",Branded,46.0,0.83,10.8,0.0,0.0
1877917,"100% JUICE, ORANGE",Branded,46.0,0.83,11.2,0.0,0.0
2433734,"100% JUICE, ORANGE",Branded,183.0,1.67,45.0,0.0,0.0
2118196,"100% JUICE, ORANGE",Branded,46.0,0.83,10.8,0.0,0.8
2490915,"100% JUICE, ORANGE",Branded,46.0,0.83,10.8,0.0,0.0
2093226,"100% JUICE, ORANGE",Branded,183.0,1.67,45.0,0.0,0.0
2040973,"100% JUICE, ORANGE",Branded,46.0,0.83,10.8,0.0,0.8
2106312,"100% JUICE, ORANGE",Branded,46.0,0.83,11.2,0.0,0.4
2437876,"100% JUICE, ORANGE",Branded,183.0,1.67,45.0,0.0,0.0
2093229,"100% JUICE, ORANGE",Branded,183.0,1.67,45.0,0.0,0.0
1900379,"100% JUICE, ORANGE ",Branded,46.0,0.83,11.7,0.0,0.8
2434730,"100% JUICE, ORANGE AND MANGO",Branded,50.0,0.0,12.5,0.0,0.8
2285875,"100% JUICE, ORANGE MANGO",Branded,50.0,0.0,12.5,0.0,0.8
1921008,"100% JUICE, ORANGE PINEAPPLE",Branded,50.0,0.0,12.1,0.0,0.8
2107034,"100% JUICE, ORANGE TANGERINE",Branded,55.0,0.0,13.5,0.0,0.8
2090825,"100% JUICE, ORANGE TANGERINE",Branded,54.0,0.0,13.3,0.0,0.8
2047976,"100% JUICE, ORANGE, ORANGE",Branded,49.0,0.61,12.3,0.0,0.8
1923963,"100% JUICE, ORANGE, PASSIONFRUIT",Branded,46.0,0.0,10.8,0.0,0.8
2102489,"100% JUICE, ORANGE, PINEAPPLE",Branded,50.0,0.42,12.5,0.0,0.0
2048721,"100% JUICE, PASSION DRAGONFRUIT",Branded,50.0,0.0,12.1,0.0,0.8
1879530,"100% JUICE, PEACH APPLE",Branded,50.0,0.0,12.0,0.0,0.8
1872993,"100% JUICE, PEACH APPLE",Branded,50.0,0.0,12.1,0.0,0.8
1939045,"100% JUICE, PINE - APPLE MINT",Branded,46.0,0.83,8.33,0.0,0.0
1905756,"100% JUICE, PINEAPPLE",Branded,50.0,0.42,12.1,0.0,0.4
2106935,"100% JUICE, PINEAPPLE",Branded,54.0,0.0,13.8,0.0,0.0
2434373,"100% JUICE, PINEAPPLE",Branded,54.0,0.0,13.3,0.0,0.0
1910103,"100% JUICE, PINEAPPLE",Branded,50.0,0.0,12.5,0.0,0.0
1881172,"100% JUICE, PINEAPPLE",Branded,54.0,0.0,13.8,0.0,0.0
2575104,"100% JUICE, PINEAPPLE & BANANA",Branded,60.0,0.4,14.8,0.0,0.4
2575105,"100% JUICE, PINEAPPLE & MANGO",Branded,60.0,0.4,14.4,0.0,0.4
1911740,"100% JUICE, PINEAPPLE COCONUT",Branded,58.0,0.42,12.9,0.42,0.4
1908743,"100% JUICE, PINEAPPLE ORANGE",Branded,50.0,0.0,12.1,0.0,0.8
2109343,"100% JUICE, PINEAPPLE ORANGE BANANA",Branded,50.0,0.42,12.5,0.0,0.8
1927202,"100% JUICE, PINEAPPLE, COCONUT",Branded,54.0,0.42,12.9,0.0,0.4
2575106,"100% JUICE, PINEAPPLE, PASSION FRUIT & CARROT",Branded,60.0,0.4,14.4,0.0,0.4
2434466,"100% JUICE, POMEGRANATE",Branded,67.0,0.0,16.7,0.0,0.8
1945522,"100% JUICE, POMEGRANATE",Branded,58.0,0.0,14.6,0.0,0.0
2286319,"100% JUICE, POMEGRANATE",Branded,67.0,0.0,16.7,0.0,0.8
2090987,"100% JUICE, POMEGRANATE",Branded,62.0,0.0,15.8,0.0,0.0
1921428,"100% JUICE, POMEGRANATE",Branded,67.0,0.0,16.7,0.0,0.8
655492,"100% JUICE, POMEGRANATE",Branded,48.0,6.0,12.0,0.0,0.8
2435256,"100% JUICE, PRUNE",Branded,75.0,0.42,17.5,0.0,1.2
1889089,"100% JUICE, PRUNE",Branded,71.0,0.83,17.9,0.0,1.2
2048069,"100% JUICE, PRUNE",Branded,75.0,0.42,17.5,0.0,0.8
2435300,"100% JUICE, PRUNE",Branded,75.0,0.42,17.5,0.0,1.2
2633794,"100% JUICE, PRUNE",Branded,71.0,0.83,17.9,0.0,1.2
2622252,"100% JUICE, PRUNE",Branded,75.0,0.42,17.5,0.0,0.8
2106862,"100% JUICE, PRUNE",Branded,71.0,0.83,17.9,0.0,1.2
1921389,"100% JUICE, PRUNE",Branded,75.0,0.42,17.5,0.0,0.8
2433908,"100% JUICE, PRUNE",Branded,75.0,0.42,17.5,0.0,1.2
1874268,"100% JUICE, PRUNE",Branded,75.0,0.42,17.5,0.0,0.8
1877239,"100% JUICE, PRUNE",Branded,75.0,0.42,17.5,0.0,1.2
2121059,"100% JUICE, PUNCH",Branded,50.0,0.0,12.1,0.0,0.0
1911050,"100% JUICE, PURE APPLE",Branded,50.0,0.0,11.7,0.0,0.8
1911055,"100% JUICE, RIO RED GRAPEFRUIT",Branded,50.0,0.42,12.1,0.0,0.8
1905544,"100% JUICE, RUBY RED GRAPEFRUIT",Branded,38.0,0.42,9.17,0.0,0.8
2489716,"100% JUICE, RUBY RED GRAPEFRUIT",Branded,42.0,0.42,10.0,0.0,0.0
1873565,"100% JUICE, SPICED CIDER",Branded,54.0,0.0,12.9,0.0,0.8
1937223,"100% JUICE, SPICY VEGETABLE",Branded,21.0,0.83,4.17,0.0,0.8
2080284,"100% JUICE, TANGERINE",Branded,50.0,0.42,12.5,0.0,0.0
1889480,"100% JUICE, TOMATO",Branded,21.0,0.83,4.17,0.0,0.8
2435332,"100% JUICE, TOMATO",Branded,21.0,0.83,4.17,0.0,0.4
2634239,"100% JUICE, TOMATO",Branded,19.0,0.83,4.17,0.0,0.8
1909995,"100% JUICE, TROPICAL",Branded,50.0,0.0,12.1,0.0,0.8
2627591,"100% JUICE, TROPICAL BLEND",Branded,50.0,0.21,11.7,0.0,0.0
1897073,"100% JUICE, UNSWEETENED CRANBERRY",Branded,46.0,0.0,11.2,0.0,0.0
1921802,"100% JUICE, UNSWEETENED PINEAPPLE ",Branded,54.0,0.0,13.8,0.0,0.8
2080279,"100% JUICE, VALENCIA ORANGE",Branded,46.0,0.42,11.2,0.0,0.0
1911028,"100% JUICE, VEGETABLE",Branded,21.0,0.83,4.17,0.0,0.8
2623706,"100% JUICE, WHITE GRAPE",Branded,67.0,0.0,15.8,0.0,0.8
1900380,"100% JUICE, WHITE GRAPE",Branded,67.0,0.0,16.2,0.0,0.8
2290552,"100% JUICE, WHITE GRAPE",Branded,0.0,0.0,12.364999999999998,4.42,0.8
2109818,"100% JUICE, WHITE GRAPE",Branded,62.0,0.0,15.8,0.0,0.8
1921225,"100% JUICE, WHITE GRAPE",Branded,67.0,0.0,16.7,0.0,0.8
1954198,"100% JUICE, WHITE GRAPE MANGO",Branded,62.0,0.42,15.4,0.0,0.8
2186389,"100% JUICE, WHITE GRAPE RASPBERRY",Branded,50.0,0.0,10.5,0.0,0.8
1881151,"100% JUICE, WHITE GRAPEFRUIT",Branded,42.0,0.0,10.4,0.0,0.8
1911054,"100% JUICE, WHITE GRAPEFRUIT",Branded,42.0,0.42,10.0,0.0,0.0
1909690,"100% JUICE, WHITE GRAPEFRUIT",Branded,38.0,0.83,8.75,0.0,0.8
1933849,"100% JUICE, WHITE SANGRIA",Branded,54.0,0.42,13.3,0.0,0.8
2677160,"100% JUST CRANBERRY PREMIUM CRANBERRY JUICE FROM CONCENTRATE, JUST CRANBERRY",Branded,29.0,0.0,7.5,0.0,0.8
2385265,"100% JUST GRAPEFRUIT PREMIUM ORGANIC GRAPEFRUIT JUICE, JUST GRAPEFRUIT",Branded,50.0,0.42,11.2,0.0,0.8
2385268,"100% JUST POMEGRANATE PREMIUM ORGANIC POMEGRANATE JUICE FROM CONCENTRATE, JUST POMEGRANATE",Branded,67.0,0.42,17.1,0.0,0.8
2443135,100% KEY LIME JUICE,Branded,0.0,0.0,0.0,0.0,0.8
2456264,"100% KOURA OLIVE OIL, EXTRA VIRGIN",Branded,800.0,0.0,0.0,93.3,0.8
2461512,100% LACTOSE FREE 1% LOWFAT MILK,Branded,42.0,3.33,4.58,1.04,0.0
2621862,100% LACTOSE FREE FAT FREE MILK,Branded,38.0,3.33,5.42,0.0,0.0
2483242,100% LACTOSE FREE LOWFAT 2% MILK,Branded,46.0,3.33,5.42,1.04,0.0
2112956,100% LACTOSE FREE MILK,Branded,33.0,3.33,4.58,0.0,0.0
2475162,"100% LACTOSE FREE MILK, CHOCOLATE MILK",Branded,88.0,3.33,11.7,3.33,0.0
2082993,100% LACTOSE FREE REDUCED FAT MILK,Branded,54.0,3.33,5.0,2.08,0.0
2062808,100% LACTOSE FREE REDUCED FAT MILK,Branded,54.0,3.33,5.0,2.08,0.0
2103560,100% LACTOSE FREE WHOLE MILK,Branded,67.0,3.33,5.42,3.33,0.8
2279693,"100% LEMON COLD PRESSED JUICE, LEMON",Branded,0.0,0.0,12.364999999999998,0.0,0.0
1945445,100% LEMON JUICE,Branded,0.0,0.0,0.0,0.0,0.8
2107021,100% LEMON JUICE,Branded,0.0,0.0,0.0,0.0,0.8
2123856,100% LEMON JUICE,Branded,0.0,0.0,0.0,0.0,0.0
1136780,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
1161872,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2218609,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2390521,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.0
2397653,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2398692,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2250521,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.0
2082111,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.0
2540838,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2390523,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2247538,"100% LEMON JUICE FROM CONCENTRATE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2560718,"100% LEMON JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2679677,"100% LEMON JUICE, LEMON",Branded,0.0,0.0,20.0,0.0,0.0
2560719,"100% LEMON JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2665755,"100% LEMON JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.0
2427508,"100% LEMON JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2434284,"100% LEMON JUICE, LEMON",Branded,26.0,0.0,0.0,0.0,0.0
2079325,"100% LEMON JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2084244,"100% LEMON JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
2157927,"100% LEMON LIME SPARKLING JUICE, LEMON LIME",Branded,51.0,0.0,12.2,0.0,0.8
2083302,"100% LEMON RECONSTITUTED JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.8
1959410,"100% LEMON SQUEEZED JUICE, LEMON",Branded,0.0,0.0,0.0,0.0,0.0
2116581,"100% LIGHT WHOLE WHEAT, LIGHT",Branded,186.0,11.6,41.9,2.33,9.3
2079295,100% LIME JUICE,Branded,0.0,0.0,0.0,0.0,0.8
1902105,100% LIME JUICE,Branded,20.0,0.0,0.0,0.0,0.0
2089579,100% LIME JUICE,Branded,0.0,0.0,0.0,0.0,0.8
1995342,"100% LIME JUICE FROM CONCENTRATE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
2162138,"100% LIME JUICE FROM CONCENTRATE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
1161871,"100% LIME JUICE FROM CONCENTRATE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
2107587,"100% LIME JUICE FROM CONCENTRATE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
2390520,"100% LIME JUICE FROM CONCENTRATE, LIME",Branded,0.0,0.0,0.0,0.0,0.0
2679625,"100% LIME JUICE, LIME",Branded,33.0,6.67,6.67,0.0,6.7
2560717,"100% LIME JUICE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
2152196,"100% LIME JUICE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
2655060,"100% LIME JUICE, LIME",Branded,0.0,6.0,0.0,0.0,0.8
1125792,"100% LIME JUICE, LIME",Branded,0.0,14.0,124.0,2.0,0.8
2144931,"100% LIME JUICE, LIME",Branded,0.0,0.0,0.0,0.0,0.0
2560716,"100% LIME JUICE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
2268748,"100% LIME JUICE, LIME",Branded,0.0,0.0,0.0,0.0,0.8
2542418,100% LIQUID EGG WHITE,Branded,54.0,10.7,1.79,0.0,0.0
2369123,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2665662,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2602751,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2437840,100% LIQUID EGG WHITES,Branded,52.0,10.6,0.88,0.0,0.8
2410705,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2385163,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2507529,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2025790,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2393185,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2447645,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2626762,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2390859,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2620618,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2401602,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2677026,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2100346,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2677636,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2620743,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2639005,100% LIQUID EGG WHITES,Branded,50.0,10.0,1.67,0.0,0.0
2384681,100% LIQUID EGG WHITES,Branded,43.0,10.9,0.0,0.0,0.0
2105637,100% LIQUID EGG WHITES,Branded,50.0,10.0,1.67,0.0,0.8
2433400,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2602743,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2086494,100% LIQUID EGG WHITES,Branded,54.0,10.9,2.17,0.0,0.0
1921698,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2390857,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2448628,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2620619,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2105656,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2410708,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2677025,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2605230,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2605231,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2504898,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2403051,100% LIQUID EGG WHITES,Branded,45.0,9.82,0.89,0.0,0.9
2435048,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
409123,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2620742,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2602742,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2439079,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2450201,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2021218,100% LIQUID EGG WHITES,Branded,54.0,10.9,0.0,0.0,0.0
2437992,100% LIQUID EGG WHITES,Branded,52.0,10.6,0.88,0.0,0.8
2027156,100% LIQUID EGG WHITES,Branded,43.0,10.9,0.0,0.0,0.0
2410469,100% LIQUID EGG WHITES MADE FROM REAL EGGS,Branded,54.0,10.9,0.0,0.0,0.0
1859444,100% LIQUID EGG WHITES PRODUCT,Branded,54.0,10.9,0.0,0.0,0.0
1937172,100% LIQUID EGG WHITES PRODUCT,Branded,54.0,10.9,0.0,0.0,0.0
2102349,"100% LIQUID EGG WHITES, PASTEURIZED EGG PRODUCT",Branded,54.0,10.9,0.0,0.0,0.0
2381926,100% LIQUID SIMPLY EGG WHITES,Branded,54.0,10.9,2.17,0.0,0.0
2474855,100% LIQUID WHOLE EGG,Branded,140.0,12.0,2.0,10.0,0.0
1871939,"100% LITCHI FRUIT JUICE BLEND, LITCHI",Branded,50.0,0.0,12.9,0.0,0.0
2403409,100% LOUISIANA LONG GRAIN BROWN RICE,Branded,367.0,6.67,75.6,4.44,4.4
2403407,100% LOUISIANA LONG GRAIN BROWN RICE,Branded,367.0,6.67,75.6,4.44,4.4
2403410,100% LOUISIANA POPCORN LONG GRAIN RICE,Branded,364.0,6.67,80.0,0.0,2.2
745278,"100% LOW PULP ORANGE JUICE, ORANGE",Branded,46.0,0.83,10.4,0.0,0.8
2174648,"100% MANGO FRUIT JUICE BLEND, MANGO",Branded,50.0,0.0,16.7,0.0,0.0
1872562,"100% MANGO FRUIT JUICE BLEND, MANGO",Branded,50.0,0.0,12.5,0.0,0.4
501476,100% MANGO JUICE,Branded,50.0,0.29,11.7,0.0,0.3
2091585,100% MANGO JUICE,Branded,54.0,0.34,14.5,0.0,0.8
2670094,"100% MANGO JUICE BLEND FROM PUREE AND CONCENTRATE, MANGO",Branded,59.0,0.42,14.4,0.0,0.0
2368110,"100% MAPLE SYRUP, 100% MAPLE",Branded,367.0,6.0,90.0,0.0,0.8
1096787,"100% MARANON CACAO WITH PISTACHIOS & DATES, PISTACHIO & DATE",Branded,560.0,12.0,40.0,36.0,12.0
2422770,100% MASHED AVOCADO,Branded,167.0,3.33,10.0,15.0,6.7
1935725,"100% MEDITERRANEAN BLEND OLIVE OIL, EXTRA VIRGIN",Branded,800.0,0.0,0.0,93.3,0.8
1910538,"100% MEDLEY OF FRUITS GUAVA, PINEAPPLE & OTHER FRUIT JUICE BLEND, MEDLEY OF FRUITS",Branded,54.0,0.0,12.9,0.0,0.8
2677120,"100% MEGA GREEN JUICE BLEND FROM FIVE JUICE CONCENTRATES, MEGA GREEN",Branded,50.0,0.42,12.1,0.0,0.4
2663979,100% MILK CHOCOLATE,Branded,264.0,7.14,58.9,32.1,0.0
1976689,"100% MINI LIGHT REAL SEMISOFT CHEESE + CRACKERS, CHEESE & CRACKERS",Branded,310.0,20.7,17.2,17.2,0.0
1909846,100% MIXED BERRY JUICE,Branded,54.0,0.42,12.5,0.0,0.8
2740762,"100% Mozzarella, 1.93 oz, CN",Branded,273.0,14.6,25.4,12.7,1.8
1875176,100% MUSCADINE JUICE,Branded,51.0,0.0,12.2,0.0,0.0
1965511,"100% MUSCADINE JUICE, MUSCADINE",Branded,51.0,0.0,12.2,0.0,0.0
2031725,100% NATURAL & PURE HONEY,Branded,286.0,0.0,81.0,0.0,0.8
2029636,"100% NATURAL 0 CALORIE SWEETENER, MONK FRUIT & STEVIA BLEND",Branded,0.0,0.0,100.0,0.0,0.8
1897385,"100% NATURAL APPLEWOOD SMOKED DELI TURKEY, APPLEWOOD SMOKED",Branded,125.0,17.9,1.79,4.46,0.0
479080,"100% NATURAL ARTISAN PRESERVES, APRICOT",Branded,175.0,0.0,65.0,0.0,0.8
2448700,"100% NATURAL AUTHENTIC SEA SALT & VINEGAR WHOLESOME SNACKS!, SEA SALT & VINEGAR",Branded,464.0,3.57,71.4,17.9,0.0
2561855,100% NATURAL BEEF BROTH,Branded,5.0,0.97,0.24,0.0,0.8
2429087,"100% NATURAL BOURBON BARREL SMOKED CRACKED BLACK PEPPER CHEDDAR, PEPPER CHEDDAR",Branded,393.0,25.0,0.0,32.1,0.0
2673551,100% NATURAL BROCCOLI FLORETS,Branded,29.0,3.53,3.53,0.0,2.4
1627164,"100% NATURAL BROTH CHICKEN, CHICKEN",Branded,4.0,0.42,0.42,0.21,0.8
1589899,"100% NATURAL BROTH, FISH",Branded,8.0,0.8,0.4,0.4,0.4
2665813,"100% NATURAL CAFFEINE & FLAVORS LIME ENERGY DRINK, LIME",Branded,0.0,0.0,0.85,0.0,0.8
2110317,100% NATURAL CALIFORNIA RAISINS,Branded,325.0,2.5,77.5,0.0,5.0
2072579,100% NATURAL CALIFORNIA RAISINS,Branded,300.0,2.5,80.0,0.0,5.0
1932534,100% NATURAL CALIFORNIA RAISINS,Branded,286.0,0.0,78.6,0.0,7.1
1932532,"100% NATURAL CALIFORNIA RAISINS, PLUMP & SWEET",Branded,300.0,2.5,80.0,0.0,5.0
1025551,100% NATURAL CANE SUGAR,Branded,400.0,0.0,100.0,0.0,0.0
